497	2
498	18
499	13
500	13
501	7
502	18
503	13
504	12
505	10
506	21
507	19
508	5
509	18
510	18
511	19
512	14
513	11
514	2
515	6
516	16
517	6
518	6
519	7
520	1
521	18
522	13
523	9
524	11
525	2
526	18
527	14
528	1
529	18
530	14
531	18
532	19
533	6
534	12
535	4
536	10
537	13
538	18
539	4
540	3
541	6
542	10
543	17
544	10
545	13
546	1
547	13
548	9
549	13
550	3
551	19
552	10
553	18
554	11
555	14
556	21
557	20
558	13
559	20
560	4
561	1
562	13
563	12
564	6
565	19
566	13
567	21
568	1
569	17
570	9
571	5
572	8
573	7
574	12
575	17
576	16
577	10
578	19
579	14
580	4
581	7
582	14
583	18
584	14
585	11
586	12
587	4
588	13
589	21
590	5
591	6
592	10
593	13
594	13
595	9
596	1
597	14
598	3
599	19
600	10
601	19
602	9
603	9
604	11
605	8
606	6
607	1
608	16
609	21
610	21
611	7
612	13
613	1
614	2
615	10
616	4
617	11
618	18
619	19
620	6
621	19
622	13
623	18
624	16
625	19
626	4
627	8
628	15
629	19
630	16
631	1
632	13
633	13
634	19
635	8
636	8
637	11
638	18
639	13
640	6
641	17
642	13
643	14
644	12
645	13
646	16
647	12
648	14
649	19
650	14
651	11
652	20
653	14
654	15
655	13
656	3
657	5
658	8
659	6
660	14
661	11
662	11
663	14
664	10
665	16
666	13
667	20
668	14
669	18
670	10
671	9
672	8
673	11
674	13
675	8
676	4
677	9
678	7
679	3
680	7
681	14
682	20
683	20
684	17
685	6
686	9
687	8
688	18
689	3
690	9
691	18
692	15
693	19
694	12
695	19
696	18
697	14
698	11
699	10
700	14
701	13
702	20
703	6
704	18
705	13
706	16
707	11
708	8
709	4
710	13
711	13
712	1
713	21
714	6
715	9
716	11
717	18
718	14
719	17
720	20
721	14
722	4
723	20
724	11
725	12
726	19
727	8
728	3
729	18
730	17
731	12
732	18
733	3
734	6
735	19
736	11
737	13
738	18
739	10
740	14
741	11
742	11
743	9
744	17
745	11
746	10
747	19
748	7
749	10
750	18
751	10
752	14
753	5
754	7
755	11
756	15
757	21
758	14
759	12
760	12
761	11
762	14
763	11
764	8
765	13
766	7
767	5
768	6
769	13
770	5
771	3
772	18
773	18
774	19
775	8
776	14
777	18
778	21
779	1
780	19
781	2
782	13
783	11
784	11
785	11
786	12
787	19
788	13
789	8
790	8
791	13
792	12
793	14
794	5
795	21
796	18
797	17
798	14
799	3
800	18
801	8
802	6
803	21
804	17
805	8
806	4
807	19
808	5
809	17
810	3
811	5
812	11
813	5
814	1
815	11
816	21
817	3
818	19
819	1
820	14
821	8
822	19
823	9
824	18
825	5
826	17
827	9
828	7
829	1
830	18
831	21
832	20
833	11
834	12
835	11
836	20
837	10
838	13
839	4
840	4
841	1
842	10
843	14
844	11
845	18
846	6
847	21
848	4
849	14
850	19
851	21
852	21
853	15
854	11
855	18
856	18
857	13
858	14
859	14
860	18
861	13
862	21
863	8
864	14
865	11
866	8
867	11
868	10
869	13
870	21
871	13
872	8
873	16
874	14
875	18
876	11
877	15
878	7
879	8
880	14
881	15
882	9
883	8
884	21
885	19
886	18
887	9
888	14
889	7
890	8
891	7
892	14
893	18
894	13
895	1
896	5
897	12
898	18
899	1
900	18
901	14
902	11
903	9
904	5
905	19
906	13
907	4
908	13
909	13
910	16
911	2
912	13
913	16
914	19
915	18
916	7
917	14
918	21
919	12
920	9
921	18
922	21
923	8
924	14
925	14
926	18
927	15
928	4
929	6
930	8
931	10
932	2
933	21
934	13
935	13
936	18
937	11
938	5
939	7
940	21
941	13
942	1
943	5
944	3
945	5
946	9
947	9
948	3
949	2
950	11
951	8
952	15
953	11
954	13
955	6
956	9
957	9
958	10
959	3
960	18
961	18
962	4
963	11
964	13
965	19
966	6
967	14
968	2
969	20
970	18
971	18
972	18
973	8
974	11
975	18
976	9
977	13
978	21
979	18
980	19
981	15
982	9
983	14
984	19
985	8
986	13
987	20
988	6
989	6
990	18
991	11
992	8
993	21
994	19
995	19
996	19
997	16
998	18
999	10
1000	19
